,country,year,gdp,debt_statistic,value,population,debt_normalized_by_population,population_normalized_by_debt,log_gdp
1768,cambodia,2015,18049954289.4229,Commercial banks and others,2362.0,15521435.0,0.0001521766511923672,6571.31033022862,23.61640898928015
1769,cambodia,2015,18049954289.4229,Net financial inflows,,15521435.0,,,23.61640898928015
1770,cambodia,2015,18049954289.4229,Net debt inflows,,15521435.0,,,23.61640898928015
1771,cambodia,2015,18049954289.4229,Long-term,1044.2,15521435.0,6.727470752543176e-05,14864.42731277533,23.61640898928015
1772,cambodia,2015,18049954289.4229,Official creditors,538.9,15521435.0,3.471972791175558e-05,28802.069029504546,23.61640898928015
1773,cambodia,2015,18049954289.4229,Multilateral,63.5,15521435.0,4.091116575239339e-06,244432.0472440945,23.61640898928015
1774,cambodia,2015,18049954289.4229,Bilateral,475.3,15521435.0,3.062216863324815e-05,32656.080370292446,23.61640898928015
1775,cambodia,2015,18049954289.4229,Short-term,232.6,15521435.0,1.4985727801585356e-05,66730.15907136716,23.61640898928015
1776,cambodia,2015,18049954289.4229,Net equity inflows,,15521435.0,,,23.61640898928015
1777,cambodia,2015,18049954289.4229,Foreign direct investment,1822.8,15521435.0,0.00011743759517080734,8515.160741716041,23.61640898928015
1778,cambodia,2015,18049954289.4229,Portfolio equity,0.0,15521435.0,0.0,inf,23.61640898928015
1779,cambodia,2015,18049954289.4229,Debt ratios,,15521435.0,,,23.61640898928015
1780,cambodia,2015,18049954289.4229,External debt stocks to exports (%),69.2,15521435.0,4.458350661520665e-06,224298.19364161848,23.61640898928015
1781,cambodia,2015,18049954289.4229,External debt stocks to GNI (%),55.7,15521435.0,3.5885857203280496e-06,278661.3105924596,23.61640898928015
1782,cambodia,2015,18049954289.4229,Debt service to exports (%),5.1,15521435.0,3.2857786667276575e-07,3043418.6274509807,23.61640898928015
1783,cambodia,2015,18049954289.4229,Short-term to external debt stocks (%),14.0,15521435.0,9.019784575330825e-07,1108673.9285714286,23.61640898928015
1784,cambodia,2015,18049954289.4229,Multilateral to external debt stocks (%),17.8,15521435.0,1.1468011817206335e-06,871990.7303370786,23.61640898928015
1785,cambodia,2015,18049954289.4229,Reserves to external debt stocks (%),72.9,15521435.0,4.696730682440123e-06,212914.06035665295,23.61640898928015
1786,cambodia,2015,18049954289.4229,Gross national income (GNI),16944.8,15521435.0,0.0010917031833718983,915.9998937727208,23.61640898928015
1787,cambodia,2016,20016747754.019238,Total External debt stocks,10059.5,15766290.0,0.0006380384985941525,1567.3035439137134,23.71983514778789
1788,cambodia,2016,20016747754.019238,Use of IMF Credit,112.8,15766290.0,7.154504959632228e-06,139772.0744680851,23.71983514778789
1789,cambodia,2016,20016747754.019238,Long-term external debt,8219.7,15766290.0,0.0005213464930557538,1918.1101500054745,23.71983514778789
1790,cambodia,2016,20016747754.019238,Public and publicly guaranteed sector,5831.4,15766290.0,0.00036986507288651923,2703.688651095792,23.71983514778789
1791,cambodia,2016,20016747754.019238,Public sector,5831.4,15766290.0,0.00036986507288651923,2703.688651095792,23.71983514778789
1792,cambodia,2016,20016747754.019238,of which: General Government,5831.4,15766290.0,0.00036986507288651923,2703.688651095792,23.71983514778789
1793,cambodia,2016,20016747754.019238,Private sector not guaranteed,2388.3,15766290.0,0.0001514814201692345,6601.469664614998,23.71983514778789
1794,cambodia,2016,20016747754.019238,Short-term external debt,1727.0,15766290.0,0.00010953750057876647,9129.293572669369,23.71983514778789
1795,cambodia,2016,20016747754.019238,Disbursements (long-term),1075.2,15766290.0,6.819613238117529e-05,14663.588169642857,23.71983514778789
1796,cambodia,2016,20016747754.019238,Public and publicly guaranteed sector,519.9,15766290.0,3.2975417805964496e-05,30325.620311598384,23.71983514778789
1797,cambodia,2016,20016747754.019238,Public sector,519.9,15766290.0,3.2975417805964496e-05,30325.620311598384,23.71983514778789
1798,cambodia,2016,20016747754.019238,of which: General Government,519.9,15766290.0,3.2975417805964496e-05,30325.620311598384,23.71983514778789
1799,cambodia,2016,20016747754.019238,Private sector guaranteed by public sector,0.0,15766290.0,0.0,inf,23.71983514778789
1800,cambodia,2016,20016747754.019238,Private sector not guaranteed,555.3,15766290.0,3.522071457521078e-05,28392.38249594814,23.71983514778789
1801,cambodia,2016,20016747754.019238,Principal repayments (long-term),642.7,15766290.0,4.07641873896776e-05,24531.33654893418,23.71983514778789
1802,cambodia,2016,20016747754.019238,Public and publicly guaranteed sector,113.7,15766290.0,7.211588775799507e-06,138665.69920844326,23.71983514778789
1803,cambodia,2016,20016747754.019238,Public sector,113.7,15766290.0,7.211588775799507e-06,138665.69920844326,23.71983514778789
1804,cambodia,2016,20016747754.019238,of which: General Government,113.7,15766290.0,7.211588775799507e-06,138665.69920844326,23.71983514778789
1805,cambodia,2016,20016747754.019238,Private sector not guaranteed,529.0,15766290.0,3.355259861387809e-05,29803.950850661626,23.71983514778789
1806,cambodia,2016,20016747754.019238,Interest payments (long-term),83.0,15766290.0,5.2643963798712315e-06,189955.3012048193,23.71983514778789
1807,cambodia,2016,20016747754.019238,Public and publicly guaranteed sector,72.5,15766290.0,4.598418524586317e-06,217466.06896551725,23.71983514778789
1808,cambodia,2016,20016747754.019238,Public sector,72.5,15766290.0,4.598418524586317e-06,217466.06896551725,23.71983514778789
1809,cambodia,2016,20016747754.019238,of which: General Government,72.5,15766290.0,4.598418524586317e-06,217466.06896551725,23.71983514778789
1810,cambodia,2016,20016747754.019238,Private sector not guaranteed,10.5,15766290.0,6.659778552849149e-07,1501551.4285714286,23.71983514778789
1811,cambodia,2016,20016747754.019238,Summary external debt stock by creditor type,,15766290.0,,,23.71983514778789
1812,cambodia,2016,20016747754.019238,Long-term External debt stocks,8219.7,15766290.0,0.0005213464930557538,1918.1101500054745,23.71983514778789
1813,cambodia,2016,20016747754.019238,Public and publicly guaranteed debt from:,5831.4,15766290.0,0.00036986507288651923,2703.688651095792,23.71983514778789
1814,cambodia,2016,20016747754.019238,Official creditors,5831.4,15766290.0,0.00036986507288651923,2703.688651095792,23.71983514778789
1815,cambodia,2016,20016747754.019238,Multilateral,1734.8,15766290.0,0.00011003222698554954,9088.246483744524,23.71983514778789
1816,cambodia,2016,20016747754.019238,Bilateral,4096.7,15766290.0,0.00025983918854721055,3848.5341860521885,23.71983514778789
1817,cambodia,2016,20016747754.019238,  Private nonguaranteed debt from:,2388.3,15766290.0,0.0001514814201692345,6601.469664614998,23.71983514778789
1818,cambodia,2016,20016747754.019238,Commercial banks and others,2388.3,15766290.0,0.0001514814201692345,6601.469664614998,23.71983514778789
1819,cambodia,2016,20016747754.019238,Net financial inflows,,15766290.0,,,23.71983514778789
1820,cambodia,2016,20016747754.019238,Net debt inflows,,15766290.0,,,23.71983514778789
1821,cambodia,2016,20016747754.019238,Long-term,432.5,15766290.0,2.7431944991497684e-05,36453.84971098266,23.71983514778789
1822,cambodia,2016,20016747754.019238,Official creditors,406.2,15766290.0,2.576382903016499e-05,38814.10635155096,23.71983514778789
1823,cambodia,2016,20016747754.019238,Multilateral,105.9,15766290.0,6.7168623690164276e-06,148879.03682719546,23.71983514778789
1824,cambodia,2016,20016747754.019238,Bilateral,300.3,15766290.0,1.9046966661148564e-05,52501.7982017982,23.71983514778789
1825,cambodia,2016,20016747754.019238,Short-term,407.2,15766290.0,2.5827255492573077e-05,38718.78683693517,23.71983514778789
1826,cambodia,2016,20016747754.019238,Net equity inflows,,15766290.0,,,23.71983514778789
1827,cambodia,2016,20016747754.019238,Foreign direct investment,2475.9,15766290.0,0.00015703757827618291,6367.90258087968,23.71983514778789
1828,cambodia,2016,20016747754.019238,Portfolio equity,0.0,15766290.0,0.0,inf,23.71983514778789
1829,cambodia,2016,20016747754.019238,Debt ratios,,15766290.0,,,23.71983514778789
1830,cambodia,2016,20016747754.019238,External debt stocks to exports (%),68.5,15766290.0,4.3447126749539684e-06,230164.81751824816,23.71983514778789
1831,cambodia,2016,20016747754.019238,External debt stocks to GNI (%),53.5,15766290.0,3.3933157388326612e-06,294697.0093457944,23.71983514778789
1832,cambodia,2016,20016747754.019238,Debt service to exports (%),5.1,15766290.0,3.2347495828124433e-07,3091429.411764706,23.71983514778789
1833,cambodia,2016,20016747754.019238,Short-term to external debt stocks (%),17.2,15766290.0,1.0909351534190985e-06,916644.7674418605,23.71983514778789
1834,cambodia,2016,20016747754.019238,Multilateral to external debt stocks (%),17.2,15766290.0,1.0909351534190985e-06,916644.7674418605,23.71983514778789
1835,cambodia,2016,20016747754.019238,Reserves to external debt stocks (%),83.4,15766290.0,5.289766964834467e-06,189044.24460431654,23.71983514778789
1836,cambodia,2016,20016747754.019238,Gross national income (GNI),18788.3,15766290.0,0.0011916754036618634,839.1546866933145,23.71983514778789
1837,cambodia,2017,22177200511.58106,Total External debt stocks,11425.3,16009413.0,0.0007136613940810947,1401.2247380812757,23.822330594111868
1838,cambodia,2017,22177200511.58106,Use of IMF Credit,119.5,16009413.0,7.464358624516714e-06,133969.98326359832,23.822330594111868
1839,cambodia,2017,22177200511.58106,Long-term external debt,9527.4,16009413.0,0.0005951123879432681,1680.3548712135525,23.822330594111868
1840,cambodia,2017,22177200511.58106,Public and publicly guaranteed sector,6576.8,16009413.0,0.0004108083163323977,2434.2253071402506,23.822330594111868
1841,cambodia,2017,22177200511.58106,Public sector,6576.8,16009413.0,0.0004108083163323977,2434.2253071402506,23.822330594111868
1842,cambodia,2017,22177200511.58106,of which: General Government,6576.8,16009413.0,0.0004108083163323977,2434.2253071402506,23.822330594111868
1843,cambodia,2017,22177200511.58106,Private sector not guaranteed,2950.6,16009413.0,0.00018430407161087043,5425.816105198943,23.822330594111868
1844,cambodia,2017,22177200511.58106,Short-term external debt,1778.4,16009413.0,0.00011108464751330983,9002.144062078272,23.822330594111868
1845,cambodia,2017,22177200511.58106,Disbursements (long-term),1967.0,16009413.0,0.00012286521685710776,8139.0,23.822330594111868
1846,cambodia,2017,22177200511.58106,Public and publicly guaranteed sector,657.3,16009413.0,4.1057095597446324e-05,24356.325878594253,23.822330594111868
1847,cambodia,2017,22177200511.58106,Public sector,657.3,16009413.0,4.1057095597446324e-05,24356.325878594253,23.822330594111868
1848,cambodia,2017,22177200511.58106,of which: General Government,657.3,16009413.0,4.1057095597446324e-05,24356.325878594253,23.822330594111868
1849,cambodia,2017,22177200511.58106,Private sector guaranteed by public sector,0.0,16009413.0,0.0,inf,23.822330594111868
1850,cambodia,2017,22177200511.58106,Private sector not guaranteed,1309.7,16009413.0,8.180812125966142e-05,12223.72528059861,23.822330594111868
1851,cambodia,2017,22177200511.58106,Principal repayments (long-term),887.8,16009413.0,5.54548752037317e-05,18032.67965758054,23.822330594111868
1852,cambodia,2017,22177200511.58106,Public and publicly guaranteed sector,140.4,16009413.0,8.76984059315604e-06,114027.15811965811,23.822330594111868
1853,cambodia,2017,22177200511.58106,Public sector,140.4,16009413.0,8.76984059315604e-06,114027.15811965811,23.822330594111868
1854,cambodia,2017,22177200511.58106,of which: General Government,140.4,16009413.0,8.76984059315604e-06,114027.15811965811,23.822330594111868
1855,cambodia,2017,22177200511.58106,Private sector not guaranteed,747.4,16009413.0,4.668503461057567e-05,21420.140487021676,23.822330594111868
1856,cambodia,2017,22177200511.58106,Interest payments (long-term),87.1,16009413.0,5.44054925686532e-06,183804.97129735936,23.822330594111868
1857,cambodia,2017,22177200511.58106,Public and publicly guaranteed sector,71.8,16009413.0,4.4848614999188285e-06,222972.3259052925,23.822330594111868
1858,cambodia,2017,22177200511.58106,Public sector,71.8,16009413.0,4.4848614999188285e-06,222972.3259052925,23.822330594111868
1859,cambodia,2017,22177200511.58106,of which: General Government,71.8,16009413.0,4.4848614999188285e-06,222972.3259052925,23.822330594111868
1860,cambodia,2017,22177200511.58106,Private sector not guaranteed,15.3,16009413.0,9.556877569464914e-07,1046366.862745098,23.822330594111868
1861,cambodia,2017,22177200511.58106,Summary external debt stock by creditor type,,16009413.0,,,23.822330594111868
1862,cambodia,2017,22177200511.58106,Long-term External debt stocks,9527.4,16009413.0,0.0005951123879432681,1680.3548712135525,23.822330594111868
1863,cambodia,2017,22177200511.58106,Public and publicly guaranteed debt from:,6576.8,16009413.0,0.0004108083163323977,2434.2253071402506,23.822330594111868
1864,cambodia,2017,22177200511.58106,Official creditors,6576.8,16009413.0,0.0004108083163323977,2434.2253071402506,23.822330594111868
1865,cambodia,2017,22177200511.58106,Multilateral,1937.8,16009413.0,0.00012104128989613797,8261.643616472289,23.822330594111868
1866,cambodia,2017,22177200511.58106,Bilateral,4639.0,16009413.0,0.0002897670264362597,3451.048286268592,23.822330594111868
1867,cambodia,2017,22177200511.58106,  Private nonguaranteed debt from:,2950.6,16009413.0,0.00018430407161087043,5425.816105198943,23.822330594111868
1868,cambodia,2017,22177200511.58106,Commercial banks and others,2950.6,16009413.0,0.00018430407161087043,5425.816105198943,23.822330594111868
1869,cambodia,2017,22177200511.58106,Net financial inflows,,16009413.0,,,23.822330594111868
1870,cambodia,2017,22177200511.58106,Net debt inflows,,16009413.0,,,23.822330594111868
1871,cambodia,2017,22177200511.58106,Long-term,1079.2,16009413.0,6.741034165337605e-05,14834.51908821349,23.822330594111868
1872,cambodia,2017,22177200511.58106,Official creditors,516.8,16009413.0,3.2281008679081486e-05,30977.966331269352,23.822330594111868
1873,cambodia,2017,22177200511.58106,Multilateral,97.7,16009413.0,6.102659728998184e-06,163862.97850562946,23.822330594111868
1874,cambodia,2017,22177200511.58106,Bilateral,419.1,16009413.0,2.6178348950083305e-05,38199.50608446671,23.822330594111868
1875,cambodia,2017,22177200511.58106,Short-term,51.4,16009413.0,3.2106111573235072e-06,311467.17898832686,23.822330594111868
1876,cambodia,2017,22177200511.58106,Net equity inflows,,16009413.0,,,23.822330594111868
1877,cambodia,2017,22177200511.58106,Foreign direct investment,2788.1,16009413.0,0.00017415379314656944,5742.051217675119,23.822330594111868
1878,cambodia,2017,22177200511.58106,Portfolio equity,0.0,16009413.0,0.0,inf,23.822330594111868
1879,cambodia,2017,22177200511.58106,Debt ratios,,16009413.0,,,23.822330594111868
1880,cambodia,2017,22177200511.58106,External debt stocks to exports (%),70.2,16009413.0,4.38492029657802e-06,228054.31623931622,23.822330594111868
1881,cambodia,2017,22177200511.58106,External debt stocks to GNI (%),54.9,16009413.0,3.429232539631528e-06,291610.4371584699,23.822330594111868
1882,cambodia,2017,22177200511.58106,Debt service to exports (%),6.2,16009413.0,3.8727216294563707e-07,2582163.3870967743,23.822330594111868
1883,cambodia,2017,22177200511.58106,Short-term to external debt stocks (%),15.6,16009413.0,9.744267325728932e-07,1026244.4230769231,23.822330594111868
1884,cambodia,2017,22177200511.58106,Multilateral to external debt stocks (%),17.0,16009413.0,1.0618752854961017e-06,941730.1764705882,23.822330594111868
1885,cambodia,2017,22177200511.58106,Reserves to external debt stocks (%),98.6,16009413.0,6.158876655877389e-06,162367.27180527383,23.822330594111868
1886,cambodia,2017,22177200511.58106,Gross national income (GNI),20800.2,16009413.0,0.001299248136080942,769.6759165777252,23.822330594111868
1887,cambodia,2018,24571753583.492203,Total External debt stocks,13533.0,16249795.0,0.0008328105062248478,1200.7533436784158,23.92486339185222
1888,cambodia,2018,24571753583.492203,Use of IMF Credit,116.7,16249795.0,7.181629060551225e-06,139244.17309340189,23.92486339185222
1889,cambodia,2018,24571753583.492203,Long-term external debt,11050.0,16249795.0,0.0006800085785697604,1470.5696832579185,23.92486339185222
1890,cambodia,2018,24571753583.492203,Public and publicly guaranteed sector,6994.5,16249795.0,0.0004304361993489764,2323.2246765315604,23.92486339185222
1891,cambodia,2018,24571753583.492203,Public sector,6994.5,16249795.0,0.0004304361993489764,2323.2246765315604,23.92486339185222
1892,cambodia,2018,24571753583.492203,of which: General Government,6994.5,16249795.0,0.0004304361993489764,2323.2246765315604,23.92486339185222
1893,cambodia,2018,24571753583.492203,Private sector not guaranteed,4055.5,16249795.0,0.000249572379220784,4006.8536555295277,23.92486339185222
1894,cambodia,2018,24571753583.492203,Short-term external debt,2366.3,16249795.0,0.00014562029859453612,6867.174491822676,23.92486339185222
1895,cambodia,2018,24571753583.492203,Disbursements (long-term),2749.8,16249795.0,0.00016922059632136898,5909.446141537566,23.92486339185222
1896,cambodia,2018,24571753583.492203,Public and publicly guaranteed sector,716.5,16249795.0,4.40928639407451e-05,22679.40683879972,23.92486339185222
1897,cambodia,2018,24571753583.492203,Public sector,716.5,16249795.0,4.40928639407451e-05,22679.40683879972,23.92486339185222
1898,cambodia,2018,24571753583.492203,of which: General Government,716.5,16249795.0,4.40928639407451e-05,22679.40683879972,23.92486339185222
1899,cambodia,2018,24571753583.492203,Private sector guaranteed by public sector,0.0,16249795.0,0.0,inf,23.92486339185222
1900,cambodia,2018,24571753583.492203,Private sector not guaranteed,2033.3,16249795.0,0.00012512773238062386,7991.83347267988,23.92486339185222
1901,cambodia,2018,24571753583.492203,Principal repayments (long-term),1108.8,16249795.0,6.823470696091858e-05,14655.298520923521,23.92486339185222
1902,cambodia,2018,24571753583.492203,Public and publicly guaranteed sector,180.3,16249795.0,1.1095524589694824e-05,90126.42817526344,23.92486339185222
1903,cambodia,2018,24571753583.492203,Public sector,180.3,16249795.0,1.1095524589694824e-05,90126.42817526344,23.92486339185222
1904,cambodia,2018,24571753583.492203,of which: General Government,180.3,16249795.0,1.1095524589694824e-05,90126.42817526344,23.92486339185222
1905,cambodia,2018,24571753583.492203,Private sector not guaranteed,928.5,16249795.0,5.713918237122376e-05,17501.12547119009,23.92486339185222
1906,cambodia,2018,24571753583.492203,Interest payments (long-term),102.9,16249795.0,6.3323875778125204e-06,157918.31875607386,23.92486339185222
1907,cambodia,2018,24571753583.492203,Public and publicly guaranteed sector,85.5,16249795.0,5.261604838707196e-06,190056.08187134503,23.92486339185222
1908,cambodia,2018,24571753583.492203,Public sector,85.5,16249795.0,5.261604838707196e-06,190056.08187134503,23.92486339185222
1909,cambodia,2018,24571753583.492203,of which: General Government,85.5,16249795.0,5.261604838707196e-06,190056.08187134503,23.92486339185222
1910,cambodia,2018,24571753583.492203,Private sector not guaranteed,17.4,16249795.0,1.070782739105324e-06,933896.2643678162,23.92486339185222
1911,cambodia,2018,24571753583.492203,Summary external debt stock by creditor type,,16249795.0,,,23.92486339185222
1912,cambodia,2018,24571753583.492203,Long-term External debt stocks,11050.0,16249795.0,0.0006800085785697604,1470.5696832579185,23.92486339185222
1913,cambodia,2018,24571753583.492203,Public and publicly guaranteed debt from:,6994.5,16249795.0,0.0004304361993489764,2323.2246765315604,23.92486339185222
1914,cambodia,2018,24571753583.492203,Official creditors,6994.5,16249795.0,0.0004304361993489764,2323.2246765315604,23.92486339185222
1915,cambodia,2018,24571753583.492203,Multilateral,1957.3,16249795.0,0.00012045075030177304,8302.148367649314,23.92486339185222
1916,cambodia,2018,24571753583.492203,Bilateral,5037.2,16249795.0,0.0003099854490472034,3225.9578734217425,23.92486339185222
1917,cambodia,2018,24571753583.492203,  Private nonguaranteed debt from:,4055.5,16249795.0,0.000249572379220784,4006.8536555295277,23.92486339185222
1918,cambodia,2018,24571753583.492203,Bondholders,300.0,16249795.0,1.8461771363884897e-05,54165.98333333333,23.92486339185222
1919,cambodia,2018,24571753583.492203,Commercial banks and others,3755.5,16249795.0,0.00023111060785689912,4326.932499001465,23.92486339185222
1920,cambodia,2018,24571753583.492203,Net financial inflows,,16249795.0,,,23.92486339185222
1921,cambodia,2018,24571753583.492203,Net debt inflows,,16249795.0,,,23.92486339185222
1922,cambodia,2018,24571753583.492203,Long-term,1641.0,16249795.0,0.00010098588936045039,9902.37355271176,23.92486339185222
1923,cambodia,2018,24571753583.492203,Official creditors,536.1,16249795.0,3.299118542726231e-05,30311.126655474724,23.92486339185222
1924,cambodia,2018,24571753583.492203,Multilateral,65.5,16249795.0,4.0308200811148694e-06,248088.47328244275,23.92486339185222
1925,cambodia,2018,24571753583.492203,Bilateral,470.7,16249795.0,2.8966519269935404e-05,34522.61525387721,23.92486339185222
1926,cambodia,2018,24571753583.492203,Short-term,587.9,16249795.0,3.617891794942644e-05,27640.40653172308,23.92486339185222
1927,cambodia,2018,24571753583.492203,Net equity inflows,,16249795.0,,,23.92486339185222
1928,cambodia,2018,24571753583.492203,Foreign direct investment,3212.6,16249795.0,0.0001977009556120554,5058.144493556621,23.92486339185222
1929,cambodia,2018,24571753583.492203,Portfolio equity,0.0,16249795.0,0.0,inf,23.92486339185222
1930,cambodia,2018,24571753583.492203,Debt ratios,,16249795.0,,,23.92486339185222
1931,cambodia,2018,24571753583.492203,External debt stocks to exports (%),71.2,16249795.0,4.381593737028682e-06,228227.45786516854,23.92486339185222
1932,cambodia,2018,24571753583.492203,External debt stocks to GNI (%),59.1,16249795.0,3.636968958685325e-06,274954.2301184433,23.92486339185222
1933,cambodia,2018,24571753583.492203,Debt service to exports (%),6.7,16249795.0,4.123128937934294e-07,2425342.537313433,23.92486339185222
1934,cambodia,2018,24571753583.492203,Short-term to external debt stocks (%),17.5,16249795.0,1.0769366628932856e-06,928559.7142857143,23.92486339185222
1935,cambodia,2018,24571753583.492203,Multilateral to external debt stocks (%),14.5,16249795.0,8.923189492544368e-07,1120675.5172413792,23.92486339185222
1936,cambodia,2018,24571753583.492203,Reserves to external debt stocks (%),98.8,16249795.0,6.080076702506093e-06,164471.6093117409,23.92486339185222
1937,cambodia,2018,24571753583.492203,Gross national income (GNI),22915.2,16249795.0,0.0014101839438589842,709.127347786622,23.92486339185222
1938,cambodia,2019,27089389786.979008,Total External debt stocks,15329.4,16486542.0,0.0009298129346954625,1075.4851461896749,24.022407967392112
1939,cambodia,2019,27089389786.979008,Use of IMF Credit,116.0,16486542.0,7.036041881917991e-06,142125.3620689655,24.022407967392112
1940,cambodia,2019,27089389786.979008,Long-term external debt,11800.9,16486542.0,0.0007157898848648795,1397.0580209983984,24.022407967392112
1941,cambodia,2019,27089389786.979008,Public and publicly guaranteed sector,7561.9,16486542.0,0.00045867107850754873,2180.2115870350044,24.022407967392112
1942,cambodia,2019,27089389786.979008,Public sector,7561.9,16486542.0,0.00045867107850754873,2180.2115870350044,24.022407967392112
1943,cambodia,2019,27089389786.979008,of which: General Government,7561.9,16486542.0,0.00045867107850754873,2180.2115870350044,24.022407967392112
1944,cambodia,2019,27089389786.979008,Private sector not guaranteed,4239.0,16486542.0,0.0002571188063573307,3889.2526539278133,24.022407967392112
1945,cambodia,2019,27089389786.979008,Short-term external debt,3412.5,16486542.0,0.00020698700794866503,4831.221098901099,24.022407967392112
1946,cambodia,2019,27089389786.979008,Disbursements (long-term),2049.2,16486542.0,0.0001242953191760892,8045.355260589499,24.022407967392112
1947,cambodia,2019,27089389786.979008,Public and publicly guaranteed sector,823.6,16486542.0,4.995589736161774e-05,20017.656629431764,24.022407967392112
1948,cambodia,2019,27089389786.979008,Public sector,823.6,16486542.0,4.995589736161774e-05,20017.656629431764,24.022407967392112
1949,cambodia,2019,27089389786.979008,of which: General Government,823.6,16486542.0,4.995589736161774e-05,20017.656629431764,24.022407967392112
1950,cambodia,2019,27089389786.979008,Private sector guaranteed by public sector,0.0,16486542.0,0.0,inf,24.022407967392112
1951,cambodia,2019,27089389786.979008,Private sector not guaranteed,1225.6,16486542.0,7.433942181447146e-05,13451.812989556136,24.022407967392112
1952,cambodia,2019,27089389786.979008,Principal repayments (long-term),1259.8,16486542.0,7.641384105896797e-05,13086.634386410542,24.022407967392112
1953,cambodia,2019,27089389786.979008,Public and publicly guaranteed sector,217.7,16486542.0,1.3204709635289195e-05,75730.55581074874,24.022407967392112
1954,cambodia,2019,27089389786.979008,Public sector,217.7,16486542.0,1.3204709635289195e-05,75730.55581074874,24.022407967392112
1955,cambodia,2019,27089389786.979008,of which: General Government,217.7,16486542.0,1.3204709635289195e-05,75730.55581074874,24.022407967392112
1956,cambodia,2019,27089389786.979008,Private sector not guaranteed,1042.1,16486542.0,6.320913142367878e-05,15820.498992419156,24.022407967392112
1957,cambodia,2019,27089389786.979008,Interest payments (long-term),139.1,16486542.0,8.437184704955107e-06,118522.94751976995,24.022407967392112
1958,cambodia,2019,27089389786.979008,Public and publicly guaranteed sector,92.6,16486542.0,5.61670239884143e-06,178040.41036717064,24.022407967392112
1959,cambodia,2019,27089389786.979008,Public sector,92.6,16486542.0,5.61670239884143e-06,178040.41036717064,24.022407967392112
1960,cambodia,2019,27089389786.979008,of which: General Government,92.6,16486542.0,5.61670239884143e-06,178040.41036717064,24.022407967392112
1961,cambodia,2019,27089389786.979008,Private sector not guaranteed,46.5,16486542.0,2.8204823061136772e-06,354549.29032258067,24.022407967392112
1962,cambodia,2019,27089389786.979008,Summary external debt stock by creditor type,,16486542.0,,,24.022407967392112
1963,cambodia,2019,27089389786.979008,Long-term External debt stocks,11800.9,16486542.0,0.0007157898848648795,1397.0580209983984,24.022407967392112
1964,cambodia,2019,27089389786.979008,Public and publicly guaranteed debt from:,7561.9,16486542.0,0.00045867107850754873,2180.2115870350044,24.022407967392112
1965,cambodia,2019,27089389786.979008,Official creditors,7561.9,16486542.0,0.00045867107850754873,2180.2115870350044,24.022407967392112
1966,cambodia,2019,27089389786.979008,Multilateral,2102.4,16486542.0,0.0001275221935564171,7841.772260273972,24.022407967392112
1967,cambodia,2019,27089389786.979008,Bilateral,5459.4,16486542.0,0.0003311428193977852,3019.8450379162546,24.022407967392112
1968,cambodia,2019,27089389786.979008,  Private nonguaranteed debt from:,4239.0,16486542.0,0.0002571188063573307,3889.2526539278133,24.022407967392112
1969,cambodia,2019,27089389786.979008,Bondholders,300.0,16486542.0,1.819666003944308e-05,54955.14,24.022407967392112
1970,cambodia,2019,27089389786.979008,Commercial banks and others,3939.0,16486542.0,0.00023892214631788766,4185.4638233054075,24.022407967392112
1971,cambodia,2019,27089389786.979008,Net financial inflows,,16486542.0,,,24.022407967392112
1972,cambodia,2019,27089389786.979008,Net debt inflows,,16486542.0,,,24.022407967392112
1973,cambodia,2019,27089389786.979008,Long-term,789.4,16486542.0,4.788147811712122e-05,20884.902457562708,24.022407967392112
1974,cambodia,2019,27089389786.979008,Official creditors,605.9,16486542.0,3.675118772632854e-05,27210.004951312098,24.022407967392112
1975,cambodia,2019,27089389786.979008,Multilateral,156.4,16486542.0,9.486525433896327e-06,105412.67263427109,24.022407967392112
1976,cambodia,2019,27089389786.979008,Bilateral,449.5,16486542.0,2.7264662292432216e-05,36677.5127919911,24.022407967392112
1977,cambodia,2019,27089389786.979008,Short-term,1046.2,16486542.0,6.34578191108845e-05,15758.49933091187,24.022407967392112
1978,cambodia,2019,27089389786.979008,Net equity inflows,,16486542.0,,,24.022407967392112
1979,cambodia,2019,27089389786.979008,Foreign direct investment,3663.0,16486542.0,0.0002221812190816,4500.830466830467,24.022407967392112
1980,cambodia,2019,27089389786.979008,Portfolio equity,0.0,16486542.0,0.0,inf,24.022407967392112
1981,cambodia,2019,27089389786.979008,Debt ratios,,16486542.0,,,24.022407967392112
1982,cambodia,2019,27089389786.979008,External debt stocks to exports (%),70.3,16486542.0,4.264084002576162e-06,234516.9559032717,24.022407967392112
1983,cambodia,2019,27089389786.979008,External debt stocks to GNI (%),60.1,16486542.0,3.645397561235097e-06,274318.50249584025,24.022407967392112
1984,cambodia,2019,27089389786.979008,Debt service to exports (%),6.9,16486542.0,4.185231809071909e-07,2389353.913043478,24.022407967392112
1985,cambodia,2019,27089389786.979008,Short-term to external debt stocks (%),22.3,16486542.0,1.352618396265269e-06,739306.8161434977,24.022407967392112
1986,cambodia,2019,27089389786.979008,Multilateral to external debt stocks (%),13.7,16486542.0,8.309808084679006e-07,1203397.2262773723,24.022407967392112
1987,cambodia,2019,27089389786.979008,Reserves to external debt stocks (%),111.1,16486542.0,6.738829767940421e-06,148393.71737173718,24.022407967392112
