,Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
1346,Bolivia,BOL,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119999.997317791,189999.997615814,50000.0007450581,,50000.0007450581,90000.0035762787,70000.0002980232,,6297.45982587337,,36531.001329422,11859.4001978636,2099.99992512167,6000.00005215406,,
1347,Brazil,BRA,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589999.973773956,629999.995231628,689999.997615814,479999.989271164,250000.0,629999.995231628,819999.992847443,852346.003055573,730498.433113098,678557.395935059,793322.9804039,596675.217151642,674499.988555908,379793.107509613,561959.207057953,
1348,Chile,CHL,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79999.9982118607,29999.9993294477,70000.0002980232,140000.000596046,319999.992847443,349999.994039536,259999.990463257,120052.002370358,124150.708317757,,10467.0003056526,765.000004321337,11599.9998524785,,,
1349,Colombia,COL,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209999.993443489,200000.002980232,340000.003576279,200000.002980232,250000.0,170000.001788139,360000.014305115,352420.9856987,328220.874071121,180214.703083038,174349.993467331,161948.993802071,78000.0016093254,19904.0994048119,,
1350,Costa Rica,CRI,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19999.9995529652,119999.997317791,90000.0035762787,19999.9995529652,59999.9986588955,70000.0002980232,9996.49986624718,14527.5304093957,,3971.00020200014,2582.00010284781,24000.0002086163,,,
1351,Dominica,DMA,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.005960464,0.0,,,,,,,,,,348800.003528595,,,
1352,Ecuador,ECU,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0007450581,79999.9982118607,79999.9982118607,,59999.9986588955,140000.000596046,289999.99165535,312632.203102112,229619.87555027,,17376.0000616312,1191.1999899894,2199.99998807907,8014.00002092123,,
1353,Guatemala,GTM,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519999.980926514,259999.990463257,529999.971389771,600000.023841858,589999.973773956,629999.995231628,759999.990463257,679384.589195251,1126125.45490265,1072308.65955353,1123978.01876068,1049400.56800842,747300.028800964,123831.197619438,640505.492687225,
1354,Guyana,GUY,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289999.99165535,,779999.971389771,419999.986886978,569999.992847443,649999.976158142,680000.007152557,604924.619197845,581292.21200943,553972.601890564,539642.989635468,683591.783046722,510699.987411499,93750.4991889,415513.247251511,
1355,Honduras,HND,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000.001192093,370000.004768372,479999.989271164,600000.023841858,639999.985694885,660000.026226044,819999.992847443,742012.321949005,714347.60093689,621703.863143921,558425.009250641,465306.103229523,244100.004434586,12236.7003932595,23445.3603625298,
1356,"Korea, Rep.",KOR,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,Mexico,MEX,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.005960464,129999.995231628,,39999.9991059303,50000.0007450581,100000.001490116,5680.69983273745,13418.9398959279,,22500.0008940697,5200.0000141561,,4517.40017160773,,
1358,Nicaragua,NIC,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119999.997317791,379999.995231628,,,100000.001490116,29999.9993294477,,,,7991.00007861853,2239.60005678236,1500.00001303852,14499.9995827675,,
1359,Panama,PAN,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370000.004768372,660000.026226044,2049999.95231628,300000.011920929,340000.003576279,419999.986886978,340000.003576279,399794.697761536,274266.89863205,,19067.0005977154,4412.00006753206,,,,
1360,Peru,PER,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340000.003576279,189999.997615814,310000.002384186,439999.997615814,519999.980926514,550000.011920929,689999.997615814,641508.877277374,830592.572689056,749292.552471161,871442.019939423,609219.491481781,568599.998950958,104586.496949196,585722.684860229,
1361,Paraguay,PRY,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79999.9982118607,79999.9982118607,70000.0002980232,,50000.0007450581,59999.9986588955,19999.9995529652,9968.69988739491,3859.6501108259,,6362.99978941679,907.699984963983,14999.9996647239,,,
1362,El Salvador,SLV,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109999.999403954,319999.992847443,90000.0035762787,219999.998807907,200000.002980232,239999.994635582,188725.799322128,179991.975426674,103269.122540951,140343.993902206,116377.301514149,121399.998664856,43218.7989354134,144982.621073723,
1363,Suriname,SUR,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0007450581,29999.9993294477,19999.9995529652,,,,,,,,9906.99976682663,,,1560.40000729263,,
1364,Uruguay,URY,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79999.9982118607,59999.9986588955,90000.0035762787,,79999.9982118607,119999.997317791,50000.0007450581,39197.4002122879,24245.2193051577,10976.0202467442,12400.0003561378,1385.49995608628,,,,
1365,Argentina,ARG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,67.0,65.0,65.0,61.0,59.0,57.0,56.0,53.0,56.0,51.0,48.0,47.0,44.0,42.0,41.0,40.0,39.0,,,
1366,Belize,BLZ,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,88.0,82.0,80.0,75.0,70.0,65.0,61.0,59.0,57.0,54.0,52.0,50.0,48.0,46.0,43.0,39.0,36.0,,,
1367,Bolivia,BOL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,320.0,309.0,297.0,283.0,271.0,258.0,246.0,234.0,222.0,212.0,202.0,192.0,184.0,175.0,168.0,161.0,155.0,,,
1368,Brazil,BRA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,68.0,69.0,70.0,71.0,71.0,72.0,71.0,70.0,69.0,65.0,61.0,60.0,61.0,62.0,63.0,62.0,60.0,,,
1369,Chile,CHL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,32.0,28.0,27.0,27.0,25.0,25.0,23.0,21.0,21.0,20.0,18.0,17.0,16.0,15.0,14.0,13.0,13.0,,,
1370,Colombia,COL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,93.0,92.0,88.0,85.0,83.0,82.0,83.0,84.0,87.0,85.0,84.0,85.0,85.0,85.0,85.0,84.0,83.0,,,
1371,Costa Rica,CRI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,37.0,38.0,37.0,36.0,33.0,35.0,29.0,29.0,29.0,32.0,30.0,29.0,29.0,29.0,28.0,28.0,27.0,,,
1372,Dominica,DMA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,Ecuador,ECU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,117.0,110.0,100.0,94.0,94.0,90.0,85.0,82.0,80.0,78.0,76.0,71.0,67.0,65.0,63.0,61.0,59.0,,,
1374,Guatemala,GTM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,147.0,145.0,137.0,137.0,142.0,137.0,132.0,125.0,131.0,129.0,122.0,118.0,113.0,107.0,103.0,98.0,95.0,,,
1375,Guyana,GUY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,216.0,227.0,226.0,220.0,223.0,221.0,208.0,192.0,185.0,179.0,180.0,185.0,175.0,174.0,172.0,170.0,169.0,,,
1376,Honduras,HND,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,83.0,80.0,78.0,77.0,77.0,77.0,77.0,76.0,75.0,74.0,72.0,70.0,69.0,68.0,67.0,65.0,65.0,,,
1377,"Korea, Rep.",KOR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,15.0,15.0,16.0,15.0,15.0,14.0,15.0,15.0,16.0,15.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,,,
1378,Mexico,MEX,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,56.0,55.0,54.0,54.0,51.0,49.0,49.0,51.0,46.0,43.0,41.0,39.0,38.0,36.0,34.0,33.0,,,
1379,Nicaragua,NIC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,157.0,151.0,145.0,138.0,131.0,124.0,121.0,116.0,113.0,112.0,110.0,108.0,105.0,103.0,101.0,100.0,98.0,,,
1380,Panama,PAN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,86.0,91.0,93.0,88.0,88.0,88.0,86.0,84.0,82.0,79.0,76.0,74.0,66.0,60.0,58.0,55.0,52.0,,,
1381,Peru,PER,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,138.0,132.0,127.0,122.0,118.0,114.0,112.0,108.0,106.0,104.0,102.0,100.0,98.0,96.0,94.0,91.0,88.0,,,
1382,Paraguay,PRY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,191.0,188.0,185.0,180.0,174.0,168.0,163.0,158.0,153.0,148.0,145.0,141.0,138.0,135.0,132.0,130.0,129.0,,,
1383,El Salvador,SLV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,75.0,68.0,66.0,64.0,62.0,60.0,58.0,57.0,57.0,54.0,53.0,52.0,50.0,49.0,48.0,47.0,46.0,,,
1384,Suriname,SUR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,218.0,207.0,189.0,176.0,164.0,165.0,167.0,169.0,159.0,148.0,139.0,134.0,129.0,124.0,122.0,121.0,120.0,,,
1385,Uruguay,URY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,25.0,25.0,23.0,23.0,22.0,20.0,20.0,19.0,19.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,17.0,,,
1386,Argentina,ARG,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,,9999.99977648258,,,,9999.99977648258,29999.9993294477,,,,,,,,,9999.99977648258,19999.9995529652,9999.99977648258,19999.9995529652,,,,,,19999.9995529652,29999.9993294477,29999.9993294477,,29999.9993294477,,,,29999.9993294477,70000.0002980232,180000.007152557,370000.004768372,1379999.99523163,819999.992847443,1009999.99046326,370000.004768372,150000.005960464,460000.00834465,109999.999403954,140000.000596046,
1387,Belize,BLZ,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,,39999.9991059303,19999.9995529652,19999.9995529652,9999.99977648258,19999.9995529652,,,39999.9991059303,9999.99977648258,9999.99977648258,,,,,,,,,,,,,19999.9995529652,,,,709999.978542328,1450000.04768372,180000.007152557,50000.0007450581,550000.011920929,180000.007152557,50000.0007450581,189999.997615814,70000.0002980232,119999.997317791,
1388,Bolivia,BOL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,,19999.9995529652,,,,9999.99977648258,,,9999.99977648258,,,,9999.99977648258,,,,,,,,,,50000.0007450581,,,29999.9993294477,,29999.9993294477,,,,,,,29999.9993294477,9999.99977648258,550000.011920929,209999.993443489,150000.005960464,200000.002980232,79999.9982118607,59999.9986588955,29999.9993294477,9999.99977648258,
1389,Brazil,BRA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,,9999.99977648258,9999.99977648258,9999.99977648258,9999.99977648258,9999.99977648258,9999.99977648258,19999.9995529652,9999.99977648258,29999.9993294477,29999.9993294477,9999.99977648258,100000.001490116,19999.9995529652,9999.99977648258,29999.9993294477,29999.9993294477,79999.9982118607,29999.9993294477,,,,19999.9995529652,39999.9991059303,70000.0002980232,59999.9986588955,109999.999403954,500000.0,560000.002384186,419999.986886978,239999.994635582,270000.010728836,280000.001192093,79999.9982118607,109999.999403954,349999.994039536,2660000.08583069,779999.971389771,360000.014305115,670000.016689301,270000.010728836,189999.997615814,239999.994635582,239999.994635582,
1390,Chile,CHL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,9999.99977648258,9999.99977648258,,,9999.99977648258,9999.99977648258,9999.99977648258,9999.99977648258,,9999.99977648258,9999.99977648258,9999.99977648258,9999.99977648258,9999.99977648258,19999.9995529652,9999.99977648258,29999.9993294477,29999.9993294477,9999.99977648258,9999.99977648258,50000.0007450581,39999.9991059303,59999.9986588955,29999.9993294477,,50000.0007450581,189999.997615814,,,19999.9995529652,9999.99977648258,,9999.99977648258,39999.9991059303,59999.9986588955,119999.997317791,90000.0035762787,70000.0002980232,140000.000596046,6059999.94277954,850000.023841858,2329999.92370605,1250000.0,930000.007152557,980000.019073486,319999.992847443,250000.0,,,
1391,Colombia,COL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0007450581,1139999.98569489,9999.99977648258,9999.99977648258,,,,,,19999.9995529652,39999.9991059303,9999.99977648258,19999.9995529652,170000.001788139,379999.995231628,50000.0007450581,39999.9991059303,19999.9995529652,699999.988079071,1070000.05245209,959999.978542328,270000.010728836,490000.009536743,389999.985694885,59999.9986588955,90000.0035762787,649999.976158142,2470000.02861023,1019999.98092651,589999.973773956,330000.013113022,150000.005960464,180000.007152557,79999.9982118607,70000.0002980232,
1392,Costa Rica,CRI,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,9999.99977648258,9999.99977648258,,,,,,,19999.9995529652,9999.99977648258,,9999.99977648258,19999.9995529652,,,,19999.9995529652,,,,,,29999.9993294477,,19999.9995529652,,,,,,,,,,,19999.9995529652,1509999.99046326,439999.997615814,360000.014305115,600000.023841858,289999.99165535,1070000.05245209,119999.997317791,9999.99977648258,
1393,Dominica,DMA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,,,,39999.9991059303,,9999.99977648258,39999.9991059303,29999.9993294477,,29999.9993294477,9999.99977648258,,,19999.9995529652,,,,,19999.9995529652,,,,,,,,,,,,9999.99977648258,,,,239999.994635582,1059999.94277954,189999.997615814,189999.997615814,319999.992847443,59999.9986588955,39999.9991059303,529999.971389771,740000.009536743,50000.0007450581,
1394,Ecuador,ECU,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,,,,,,,,620000.004768372,,140000.000596046,,,90000.0035762787,90000.0035762787,19999.9995529652,,,59999.9986588955,0.0,59999.9986588955,,,,,,,,,,,,29999.9993294477,,,9999.99977648258,50000.0007450581,430000.007152557,469999.998807907,200000.002980232,270000.010728836,59999.9986588955,19999.9995529652,100000.001490116,39999.9991059303,
